X
-138.95
-137.27
-137.91
-138.09
-137.39
-138.9
-136.82
-140.26
-138.21
-140.97
-138.75
-141.03
-138.26
-140.93
-137.53
-141.25
-137.43
-139.99
-138.21
-139.72
-137.69
-140.48
-137.66
-141.13
-137.82
-140.47
-138.02
-138.62
-137.33
-137.38
-137.37
-140.27
-137.85
-140.05
-138.19
-140.69
-138.95
-140.49
-139.12
-139.96
-138.46
-138.98
-139.84
-141.61
-141.2
-141.07
-142.21
-141.73
-141.95
-140.18
-142.71
-139.58
-141.96
-139.3
-139.88
-138.12
-139.57
-136.77
-139.77
-135.91
-140.17
-135.16
-140.7
-134.69
-139.64
-135.19
-139.05
-134.54
-138.49
-135.12
-139.18
-135.31
-140.34
-136.36
-139.36
-135.95
-138.94
-134.2
-138.31
-134.97
-138.31
-136.74
-138.92
-138.08
-138.65
-138.11
-139.02
-139.05
-137.66
-139.4
-136.21
-139.19
-136.59
-139.49
-136.78
-139.12
-136.61
-139.02
-136.67
-139.15
-137.24
-139.75
-137.11
-141.16
-137.1
-138.05
-137.53
-136.85
-137.3
-137.23
-136.97
-137.87
-137.53
-137.27
-138.03
-138.99
-136.31
-138.76
-135.79
-139.48
-136.89
-136.7
-138.2
-136.75
-138.7
-137.61
-138.19
-136.71
-138.47
-137.62
-138.15
-136.73
-138.69
-138.35
-138.45
-139.92
-138.04
-139.56
-136.49
-139.21
-136.59
-139.62
-136.89
-140.33
-137.35
-139.44
-137.32
-140.21
-137.9
-139.21
-139.38
-139.23
-138.29
-139.41
-137.59
-136.98
-140.12
-133.9
-139.83
-132.98
-138.21
-133.14
-138.12
-131.89
-138.73
-133.38
-139.51
-134.2
-141.29
-136.45
-140.35
-136.8
-140.03
-135.61
-141.85
-134.53
-140.32
-134.54
-141.24
-135.42
-140.51
-134.66
-138.18
-134.54
-139.32
-135.34
-139.72
-136.93
-139.25
-137.95
-139
-137.81
-138.27
-136.91
-138.96
-135.49
-138.34
-133.47
-138.44
-134.09
-137.61
-135.33
-138.19
-136.55
-138.24
-136.29
-137.91
-135.37
-138.44
-135.4
-137.24
-135.42
-139.49
-136.09
-139.59
-135.52
-139.64
-134.93
-139
-136.35
-138.59
-136.78
-139.06
-136.43
-138.96
-137.9
-139.41
-138.29
-137.96
-137.32
-137.19
-137.23
-137.06
-136.87
-137.49
-136.51
-139.19
-138.25
-138.79
-139.53
-139.65
-137.84
-140.32
-139.24
-140.09
-139.3
-139.95
-138.05
-140.3
-138.92
-139.66
-139.31
-139.58
-141.07
-139.89
-141.18
-142.56
-139.93
-141.81
-140.91
-139.63
-140.88
-138.1
-141.51
-138.53
-141.56
-138.23
-141.08
-138.67
-140.26
-137.39
-140.6
-137.6
-141.1
-137.2
-139.56
-136.87
-140.24
-137.52
-140.28
-137.12
-140.74
-136.29
-140.82
-137.51
-141.82
-137.43
-141.12
-137.8
-141.47
-138.33
-141.92
-138.46
-141.16
-138.72
-141.58
-138.96
-140.94
-138.28
-141.66
-139.48
-141.1
-140.71
-141.23
-141.38
-139.91
-139.41
-141.59
-138.85
-142.47
-138.88
-140.94
-139.04
-141.37
-139.21
-139.14
-139.59
-139.17
-138.12
-138.98
-137.16
-139.69
-135.21
-140.21
-136.37
-139.81
-135.74
-138.68
-135.93
-139.99
-135.53
-139.11
-135.92
-140.04
-136.04
-139.9
-137.03
-139.58
-137.32
-136.94
-137.82
-136.45
-137.93
-137.05
-137.46
-137.77
-137.06
-139.3
-137.06
-139.64
-137.08
-138.83
-134.89
-138.75
-132.81
-138.61
-133.08
-137.09
-133.28
-136.57
-131.56
-137.01
-134.11
-138.08
-136.23
-139.17
-134.08
-138.65
-135.85
-137.36
-136.59
-137.73
-136.66
-138.12
-136.67
-137.99
-135.43
-139.89
-134.79
-139.4
-134.88
-139.97
-135.24
-138.41
-135.99
-139.81
-137.03
-142.59
-136.57
-140.91
-134.92
-138.9
-132.79
-139.44
-134.57
-140.16
-134.58
-140.42
-134.16
-141.55
-134.63
-140.62
-135.92
-140.61
-137.14
-141.79
-138.06
-142.8
-137.44
-142.08
-136.65
-140.86
-134.72
-141.09
-135.64
-141.2
-136.47
-140.86
-135.67
-140.55
-136.84
-140.01
-137.42
-140
-137.13
-139.34
-136.82
-139.7
-136.65
-141.35
-135.93
-140.36
-135.67
-140.09
-134.32
-140.26
-133.64
-139.88
-135.17
-139.14
-135.68
-139.92
-136.79
-139.47
-136.77
-139.29
-137.39
-139.45
-137.1
-139.93
-138.01
-139.35
-138.32
-138.6
-137.48
-138.68
-137.54
-138.57
-138.38
-138.24
-138.76
-140.23
-135.5
-139.09
-135.81
-138.18
-137.33
-137.78
-137.91
-138.92
-138.97
-137.39
-139.44
-136.92
-139.07
-135.49
-138.49
-134.65
-139.03
-134.93
-139.75
-133.64
-140.25
-133.2
-140.18
-134.06
-139.51
-134.33
-138.97
-133.54
-138.68
-134.52
-140.26
-133.76
-138.14
-134.52
-138.47
-136.43
-136.73
-136.61
-137.57
-136.86
-137.05
-137.65
-137.74
-137.84
-137.77
-136.69
-138.62
-136.45
-138.65
-135.71
-137.87
-135.54
-135.94
-135.81
-136.54
-135.94
-137.72
-137.36
-137.11
-136.34
-139.1
-136.5
-136.84
-135.99
-136.96
-136
-136.5
-135.25
-137.65
-136.74
-138.32
-136.68
-137.98
-137.61
-137.64
-136.25
-136.96
-137.13
-136.59
-138.57
-136.64
-139.03
-136.99
-139.49
-136.35
-138.76
-137.09
-140.07
-137.51
-140.55
-138.46
-140.12
-137.65
-141.01
-135.4
-140.99
-135.37
-141.11
-134.78
-139.92
-135.2
-140.77
-136.36
-141.49
-135.5
-141.11
-137.15
-140.24
-136.02
-138.55
-137.2
-137.74
-135.74
-139.42
-136.27
-140.22
-136.2
-140.68
-137.17
-141.02
-135.84
-140.24
-135.82
-139.54
-137.57
-139.56
-137.75
-140.14
-137.72
-141.34
-138.07
-140.43
-138.22
-140.91
-137.24
-139.45
-136.59
-139.6
-136.94
-139.08
-136.37
-137.84
-136.02
-138.94
-136.33
-137.88
-138.15
-139.62
-137.01
-138.03
-137.06
-138.45
-137.27
-137.63
-136.86
-135.32
-138.78
-134.2
-138.57
-135.12
-137.67
-135.41
-137.41
-135.34
-137.3
-136.5
-136.39
-136.19
-136.51
-137.22
-136.22
-138.86
-136.25
-137.76
-135.84
-136.2
-136.16
-134.67
-134.32
-135.49
-134.17
-133.18
-133.75
-135.12
-132.25
-134.85
-132.26
-133.88
-133.46
-134.42
-135.25
-135.56
-136.53
-136.26
-137.32
-135.23
-136.9
-133.49
-137.61
-135.54
-138.02
-135.66
-139.44
-134.73
-139.18
-133.4
-140.69
-134.27
-139.05
-134.53
-136.25
-133.71
-137.06
-134.07
-135.74
-134.43
-135.16
-134.76
-134.76
-134.73
-134.31
-137.07
-132.96
-138.12
-134.28
-140.53
-133.38
-140.35
-134.14
-140.55
-133.74
-139.07
-133.04
-138.65
-135.64
-137.59
-135.73
-136.75
-135.49
-136.04
-135.25
-137.06
-133.5
-138.01
-133.2
-137.32
-134.38
-136.34
-134.05
-136.93
-133.65
-138.41
-133.58
-136.67
-133.76
-136.69
-135.42
-137.49
-134.44
-137.55
-133.89
-136.51
-133.35
-136.09
-132.84
-137.96
-133.04
-137.02
-133.05
-136.1
-133.85
-137.34
-133.04
-135.71
-134.18
-137.25
-133.74
-137.24
-133.21
-139.25
-132.33
-137.87
-133.76
-136.33
-135.03
-135.24
-135.19
-136.8
-134.26
-136.92
-134.65
-137.37
-133.99
-138.46
-133.66
-138.68
-134.61
-139.58
-133.7
-140.8
-133.35
-139.33
-132.02
-139.68
-132.89
-139.73
-132.98
-138.43
-134.36
-139.15
-133.83
-138.31
-133.73
-137.54
-133.7
-139.19
-133.5
-139.13
-135.31
-137.56
-135.57
-136.45
-135.89
-137.16
-134.99
-136.28
-134.73
-136.3
-135.15
-135.69
-135.77
-136.42
-135.57
-135.84
-137.26
-136.39
-137.09
-135.96
-138.88
-135.26
-139.05
-134.1
-139.24
-132.7
-139.5
-133.84
-140.64
-133.28
-141.11
-133.55
-142.65
-132.85
-142.62
-133.55
-142.07
-132.65
-140.33
-134.05
-141.15
-133.78
-140.97
-134.13
-139.53
-133.91
-138.58
-135.66
-137.39
-136.37
-138.52
-136.34
-138.48
-137.7
-137.8
-137.36
-138.43
-137.22
-139.4
-135.24
-139.29
-135.94
-138.85
-135.6
-138.34
-135.08
-136.54
-136.01
-136.62
-137.8
-136.69
-136.74
-136.8
-136.76
-134.78
-137.59
-132.87
-136.05
-134.55
-135.59
-135.07
-137.95
-136.04
-136.93
-134.59
-139.61
-137.2
-139.71
-137.54
-138.93
-139
-140.76
-138.08
-142
-136.87
-142.02
-136.94
-142.95
-137.35
-144.09
-137.62
-145.09
-137.01
-142.52
-138.18
-140.84
-138.07
-139.1
-138.34
-140.05
-137.06
-140.95
-137.89
-139.69
-137.02
-139.57
-135.47
-140.65
-134.32
-141.19
-134.09
-141.91
-134.29
-144.66
-134.84
-142.97
-135.41
-141.24
-133.33
-140.77
-132.73
-140.69
-132.34
-139.25
-133.68
-138.98
-131.27
-138.63
-132.06
-140.31
-131.43
-139.88
-132.03
-139.23
-133.96
-139.22
-135.47
-138.94
-132.74
-137.78
-131.83
-137.89
-132.14
-139.66
-132.28
-137.12
-132.86
-138.25
-133.87
-137.72
-132.82
-138.64
-132.53
-136.28
-132.92
-134.62
-132.92
-135.27
-133.4
-134.17
-134.39
-136.36
-135.61
-136.95
-135.91
-136.27
-136.53
-135.43
-138.62
-135.31
-139.24
